Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),Distance_km,Order_picked_hour,Pickup_delay_minute
24,4.9,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,28,19.6,21,10.0
34,4.1,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,34,1.5,11,15.0
36,4.9,Cloudy,Jam,0,motorcycle ,1,No ,Urban ,53,16.4,21,5.0
22,4.9,Sandstorms,Low,2,electric_scooter ,1,No ,Metropolitian ,14,3.1,8,10.0
22,4.9,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,28,10.3,19,5.0
24,4.5,Sunny,Low,0,motorcycle ,0,No ,Urban ,26,10.4,0,10.0
24,4.9,Sunny,Medium,0,motorcycle ,0,No ,Metropolitian ,16,4.7,17,5.0
22,4.7,Sandstorms,Low,1,motorcycle ,0,No ,Urban ,12,1.5,10,10.0
36,4.9,Stormy,Low,1,scooter ,0,No ,Metropolitian ,26,7.4,23,15.0
27,4.0,Windy,Low,0,motorcycle ,1,No ,Metropolitian ,28,9.2,22,5.0
24,4.7,Windy,Low,1,scooter ,0,No ,Urban ,12,1.5,10,10.0
29,5.0,Windy,Jam,1,motorcycle ,0,No ,Urban ,27,12.4,20,15.0
29,4.7,Windy,Jam,0,motorcycle ,1,Yes ,Metropolitian ,49,10.6,20,9.0
30,4.8,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,30,12.4,21,15.0
28,4.7,Fog,Jam,0,motorcycle ,1,No ,Metropolitian ,26,8.9,20,5.0
21,4.5,Fog,Low,1,scooter ,0,No ,Metropolitian ,10,3.1,8,5.0
36,4.1,Windy,Jam,0,motorcycle ,0,Yes ,Metropolitian ,52,16.6,22,15.0
30,4.6,Sandstorms,Medium,2,electric_scooter ,0,No ,Urban ,29,17.1,17,10.0
28,4.7,Stormy,Low,1,motorcycle ,0,No ,Metropolitian ,15,10.9,23,10.0
29,4.7,Sunny,High,2,electric_scooter ,0,No ,Metropolitian ,14,6.1,14,9.0
27,4.8,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,23,1.5,10,5.0
32,4.2,Sunny,Jam,2,motorcycle ,1,No ,Urban ,32,20.8,21,5.0
24,4.8,Stormy,Low,2,scooter ,0,No ,Urban ,11,16.6,22,5.0
34,4.1,Sandstorms,Low,0,motorcycle ,0,No ,Metropolitian ,28,3.1,10,10.0
28,4.1,Windy,Low,0,motorcycle ,1,No ,Urban ,28,9.1,23,15.0
39,4.8,Cloudy,Low,1,scooter ,1,No ,Metropolitian ,26,10.6,23,5.0
28,4.0,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,38,19.4,20,5.0
39,4.9,Sunny,Medium,0,motorcycle ,1,No ,Metropolitian ,38,13.6,17,10.0
22,4.6,Cloudy,Low,0,motorcycle ,0,No ,Urban ,17,1.6,8,10.0
26,4.5,Stormy,Medium,2,electric_scooter ,1,No ,Urban ,15,16.7,17,5.0
29,4.7,Cloudy,Low,2,scooter ,0,No ,Urban ,18,9.1,22,9.0
36,4.8,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,44,17.1,21,10.0
29,4.7,Cloudy,Low,0,motorcycle ,1,No ,Urban ,16,4.7,23,9.0
26,4.5,Fog,Medium,2,scooter ,1,No ,Urban ,25,20.2,18,5.0
39,5.0,Sandstorms,High,0,motorcycle ,1,Yes ,Metropolitian ,44,3.1,12,15.0
34,4.4,Sandstorms,Low,0,motorcycle ,1,No ,Metropolitian ,24,7.7,22,5.0
30,5.0,Fog,Jam,2,electric_scooter ,2,No ,Metropolitian ,35,4.7,21,15.0
32,4.6,Cloudy,Medium,2,scooter ,1,No ,Metropolitian ,38,19.6,18,10.0
33,4.6,Sunny,Jam,2,scooter ,1,No ,Metropolitian ,24,4.6,20,5.0
28,4.6,Stormy,Low,1,scooter ,0,No ,Urban ,16,16.8,23,15.0
24,5.0,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,41,10.9,19,5.0
36,4.1,Windy,Jam,0,motorcycle ,2,Yes ,Metropolitian ,52,17.1,21,5.0
25,4.8,Cloudy,Jam,1,scooter ,1,No ,Metropolitian ,28,7.8,19,15.0
37,4.9,Windy,Low,2,scooter ,1,No ,Metropolitian ,15,10.9,22,10.0
24,2.7,Sunny,Low,2,scooter ,1,No ,Metropolitian ,31,19.4,22,5.0
37,5.0,Sandstorms,High,0,motorcycle ,0,No ,Metropolitian ,35,6.1,12,15.0
39,4.9,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,27,3.1,10,5.0
36,4.7,Sunny,Low,1,scooter ,1,No ,Metropolitian ,15,7.4,23,10.0
29,4.6,Fog,Low,1,motorcycle ,0,No ,Metropolitian ,17,3.0,9,10.0
27,4.9,Stormy,Low,1,motorcycle ,1,No ,Urban ,16,3.1,9,10.0
31,4.8,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,27,4.7,21,15.0
39,4.6,Stormy,Low,1,motorcycle ,0,No ,Urban ,24,9.2,0,5.0
24,4.6,Fog,Jam,2,scooter ,1,No ,Metropolitian ,41,16.9,19,5.0
25,4.9,Sandstorms,Jam,2,scooter ,1,No ,Urban ,19,17.1,20,10.0
20,4.9,Stormy,Low,2,electric_scooter ,1,No ,Metropolitian ,10,10.6,22,5.0
32,4.8,Sandstorms,Low,2,scooter ,1,No ,Metropolitian ,27,3.1,11,10.0
23,4.9,Stormy,Medium,2,motorcycle ,1,No ,Urban ,15,16.6,17,5.0
36,4.7,Windy,Jam,2,scooter ,1,No ,Metropolitian ,25,9.1,21,15.0
22,4.6,Cloudy,Medium,2,scooter ,1,No ,Metropolitian ,32,16.2,18,10.0
29,4.7,Stormy,Low,1,motorcycle ,0,No ,Metropolitian ,11,12.1,22,5.0
28,4.5,Sunny,High,0,motorcycle ,1,No ,Metropolitian ,50,6.1,14,10.0
32,4.6,Windy,Medium,2,scooter ,0,No ,Metropolitian ,25,20.9,17,10.0
24,4.9,Fog,Medium,0,motorcycle ,1,Yes ,Metropolitian ,41,19.9,18,15.0
20,4.9,Cloudy,Low,1,scooter ,0,No ,Metropolitian ,21,10.6,23,15.0
35,4.9,Cloudy,Jam,0,motorcycle ,2,No ,Metropolitian ,50,20.8,19,5.0
24,4.6,Windy,Medium,1,motorcycle ,0,No ,Metropolitian ,21,7.8,17,10.0
29,4.7,Sunny,Medium,1,motorcycle ,0,No ,Metropolitian ,15,10.4,18,15.0
25,4.6,Fog,Medium,1,motorcycle ,0,No ,Metropolitian ,16,6.2,15,5.0
38,4.8,Fog,Medium,0,motorcycle ,0,No ,Metropolitian ,42,13.7,17,5.0
30,3.5,Sandstorms,Jam,2,electric_scooter ,1,No ,Metropolitian ,39,12.1,22,5.0
22,4.7,Fog,Low,1,motorcycle ,0,No ,Metropolitian ,15,3.1,10,10.0
36,4.6,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,37,10.6,22,10.0
38,4.2,Stormy,Jam,2,motorcycle ,1,No ,Metropolitian ,36,19.6,19,5.0
36,4.7,Fog,Low,0,motorcycle ,1,No ,Urban ,27,7.8,23,15.0
30,4.6,Fog,Medium,2,electric_scooter ,0,No ,Urban ,17,4.6,17,5.0
21,4.6,Fog,Low,0,motorcycle ,0,No ,Metropolitian ,20,10.6,23,15.0
39,4.1,Sandstorms,Medium,0,motorcycle ,2,No ,Metropolitian ,37,6.0,16,15.0
36,4.4,Sandstorms,Jam,1,motorcycle ,1,No ,Urban ,33,13.6,20,15.0
39,4.6,Cloudy,Low,1,scooter ,1,No ,Urban ,15,9.1,0,5.0
36,4.3,Fog,Medium,2,scooter ,1,No ,Urban ,41,19.9,17,15.0
36,4.4,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,32,4.6,21,5.0
23,4.6,Windy,Medium,1,scooter ,1,No ,Metropolitian ,28,4.5,18,5.0
20,4.8,Stormy,Low,0,motorcycle ,0,No ,Metropolitian ,20,10.5,22,5.0
34,4.7,Windy,Low,0,motorcycle ,0,No ,Metropolitian ,21,19.4,22,5.0
22,4.0,Fog,Jam,1,motorcycle ,1,No ,Urban ,34,12.2,21,5.0
22,4.7,Fog,Jam,2,electric_scooter ,0,No ,Metropolitian ,22,4.6,19,10.0
36,4.4,Sandstorms,Jam,0,motorcycle ,2,No ,Urban ,38,9.1,19,5.0
29,5.0,Stormy,Low,1,scooter ,1,No ,Metropolitian ,13,4.7,23,10.0
25,4.9,Cloudy,Medium,0,motorcycle ,0,No ,Metropolitian ,43,20.2,18,10.0
24,4.7,Stormy,Jam,1,scooter ,1,No ,Urban ,24,10.4,20,10.0
30,4.7,Sandstorms,Low,1,scooter ,1,No ,Metropolitian ,27,16.4,22,5.0
20,4.6,Cloudy,Jam,0,motorcycle ,0,No ,Metropolitian ,38,10.6,22,15.0
29,4.6,Windy,Medium,0,motorcycle ,1,No ,Urban ,33,12.2,17,15.0
38,4.9,Fog,Medium,1,motorcycle ,1,No ,Metropolitian ,15,6.2,15,10.0
29,4.9,Windy,Low,1,motorcycle ,1,No ,Metropolitian ,17,4.5,23,15.0
28,4.6,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,24,3.1,10,15.0
35,4.9,Stormy,Low,2,scooter ,0,No ,Urban ,23,3.0,9,15.0
21,4.9,Fog,Low,1,scooter ,1,No ,Urban ,27,17.1,23,15.0
39,4.8,Sandstorms,Medium,2,scooter ,1,No ,Urban ,30,4.7,18,5.0
31,4.6,Sunny,Medium,0,motorcycle ,1,No ,Metropolitian ,22,9.3,17,15.0
34,5.0,Cloudy,Low,1,scooter ,1,No ,Metropolitian ,16,4.6,0,5.0
21,4.5,Cloudy,Jam,1,motorcycle ,0,No ,Metropolitian ,28,4.6,21,5.0
27,4.8,Cloudy,Jam,1,motorcycle ,1,No ,Metropolitian ,39,20.0,19,5.0
31,4.0,Stormy,Jam,0,motorcycle ,0,No ,Metropolitian ,38,14.0,20,15.0
31,4.6,Sunny,Low,2,scooter ,0,No ,Urban ,26,10.9,0,15.0
32,4.3,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,43,13.8,20,5.0
33,3.7,Sandstorms,Jam,1,motorcycle ,0,No ,Metropolitian ,41,16.6,21,10.0
24,5.0,Windy,Jam,2,scooter ,1,No ,Metropolitian ,26,11.9,20,5.0
20,4.7,Fog,Low,1,motorcycle ,0,No ,Urban ,17,1.5,8,5.0
31,4.9,Sunny,Jam,0,motorcycle ,0,No ,Metropolitian ,24,9.2,21,15.0
36,4.1,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,33,9.3,22,10.0
31,3.7,Sandstorms,Jam,2,scooter ,1,No ,Metropolitian ,36,14.0,19,15.0
38,5.0,Cloudy,High,0,motorcycle ,1,No ,Urban ,25,6.1,13,15.0
35,4.9,Windy,High,2,motorcycle ,0,No ,Metropolitian ,31,1.6,12,15.0
33,5.0,Sandstorms,Medium,0,motorcycle ,1,No ,Metropolitian ,36,20.0,19,5.0
34,4.7,Cloudy,High,0,motorcycle ,1,No ,Metropolitian ,26,3.0,11,15.0
29,4.7,Stormy,Medium,1,motorcycle ,1,No ,Metropolitian ,28,16.8,18,9.0
23,4.6,Stormy,Jam,0,motorcycle ,2,No ,Metropolitian ,36,9.1,19,5.0
26,4.9,Sandstorms,Low,1,motorcycle ,0,No ,Metropolitian ,10,11.9,22,10.0
35,5.0,Sandstorms,Low,2,scooter ,0,No ,Urban ,24,13.2,22,15.0
26,5.0,Cloudy,Jam,1,scooter ,1,No ,Metropolitian ,41,13.2,21,15.0
34,4.6,Sunny,Low,0,motorcycle ,1,No ,Urban ,20,1.6,9,5.0
34,4.7,Cloudy,Low,2,electric_scooter ,1,No ,Metropolitian ,27,14.0,22,10.0
38,4.2,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,42,4.6,20,15.0
20,4.0,Sandstorms,Low,0,motorcycle ,1,No ,Urban ,19,1.5,9,5.0
33,4.9,Fog,High,0,motorcycle ,1,No ,Metropolitian ,25,1.5,11,10.0
29,4.7,Stormy,Jam,0,motorcycle ,2,No ,Urban ,38,19.4,20,9.0
37,4.5,Windy,Low,0,motorcycle ,0,No ,Metropolitian ,23,10.8,23,15.0
30,4.5,Fog,Medium,0,motorcycle ,1,No ,Metropolitian ,30,9.3,18,5.0
39,5.0,Sunny,Medium,2,scooter ,1,No ,Metropolitian ,23,6.2,16,5.0
29,4.9,Stormy,Medium,0,motorcycle ,1,No ,Metropolitian ,20,12.2,18,5.0
29,4.7,Sandstorms,Low,2,electric_scooter ,0,No ,Metropolitian ,17,1.6,11,9.0
37,4.7,Stormy,Low,1,scooter ,1,No ,Urban ,26,1.5,9,5.0
37,4.6,Fog,Low,0,motorcycle ,2,No ,Metropolitian ,44,16.9,23,15.0
39,4.1,Sandstorms,High,0,motorcycle ,3,No ,Metropolitian ,49,3.1,12,10.0
34,4.5,Stormy,Low,2,motorcycle ,0,No ,Metropolitian ,27,19.9,22,15.0
22,4.8,Sunny,Medium,1,motorcycle ,0,No ,Urban ,14,12.1,17,15.0
24,4.6,Stormy,High,2,scooter ,1,No ,Metropolitian ,24,6.0,13,15.0
33,4.6,Cloudy,Medium,2,electric_scooter ,1,No ,Metropolitian ,30,14.0,17,15.0
30,3.6,Fog,Low,1,motorcycle ,1,No ,Metropolitian ,37,12.1,22,10.0
23,4.6,Windy,Jam,2,scooter ,1,No ,Metropolitian ,27,10.9,20,15.0
30,4.8,Windy,Jam,1,motorcycle ,1,No ,Urban ,28,9.3,22,15.0
29,4.7,Sunny,Jam,2,motorcycle ,0,No ,Urban ,13,7.6,21,10.0
24,4.9,Fog,Low,2,scooter ,1,No ,Metropolitian ,27,16.4,23,15.0
28,4.8,Sandstorms,Jam,1,motorcycle ,1,No ,Metropolitian ,20,9.3,20,5.0
34,4.6,Windy,Medium,0,motorcycle ,1,No ,Urban ,30,16.6,17,10.0
27,4.4,Sandstorms,Jam,0,motorcycle ,1,No ,Metropolitian ,31,10.7,22,5.0
22,4.7,Sandstorms,Medium,1,scooter ,1,No ,Metropolitian ,22,9.1,17,5.0
29,4.7,Cloudy,High,0,motorcycle ,1,No ,Metropolitian ,22,6.1,12,15.0
28,4.7,Fog,High,2,motorcycle ,0,No ,Urban ,20,3.0,11,5.0
22,4.6,Cloudy,Medium,0,motorcycle ,1,No ,Urban ,38,19.8,17,5.0
26,4.9,Sunny,Low,2,scooter ,1,No ,Urban ,17,9.1,22,15.0
25,4.3,Windy,Low,0,motorcycle ,0,No ,Metropolitian ,22,9.1,22,5.0
38,4.1,Sandstorms,Jam,0,motorcycle ,0,No ,Metropolitian ,38,12.2,21,10.0
37,4.6,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,27,6.2,15,5.0
23,4.3,Fog,Jam,1,scooter ,1,No ,Metropolitian ,35,12.4,20,10.0
36,4.5,Stormy,Jam,1,scooter ,2,No ,Urban ,34,19.4,21,5.0
29,4.7,Fog,Jam,0,motorcycle ,0,No ,Metropolitian ,25,9.0,20,9.0
31,4.9,Cloudy,Jam,0,motorcycle ,3,No ,Semi-Urban ,53,13.8,21,15.0
27,4.8,Sunny,Medium,2,scooter ,0,No ,Metropolitian ,12,7.8,18,15.0
31,4.9,Sandstorms,Low,1,motorcycle ,1,No ,Metropolitian ,15,14.0,23,5.0
33,4.8,Sandstorms,Low,2,electric_scooter ,0,No ,Metropolitian ,28,3.1,8,5.0
25,4.1,Fog,Medium,1,scooter ,0,No ,Metropolitian ,38,16.6,18,10.0
29,4.7,Fog,Medium,0,motorcycle ,2,No ,Metropolitian ,45,19.8,18,9.0
32,4.8,Cloudy,High,0,motorcycle ,1,No ,Metropolitian ,31,6.1,14,10.0
28,4.8,Stormy,High,1,motorcycle ,1,No ,Urban ,19,6.0,15,10.0
34,4.8,Cloudy,Jam,1,motorcycle ,2,No ,Metropolitian ,45,19.1,19,5.0
26,5.0,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,21,13.6,23,15.0
22,4.8,Fog,Low,2,electric_scooter ,0,No ,Metropolitian ,18,1.5,9,5.0
36,4.5,Fog,Jam,0,motorcycle ,1,No ,Urban ,45,10.6,20,5.0
21,5.0,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,20,7.8,21,10.0
27,4.5,Cloudy,Low,0,motorcycle ,1,No ,Metropolitian ,17,1.6,9,5.0
36,4.7,Sandstorms,Jam,1,scooter ,0,No ,Metropolitian ,29,12.5,19,10.0
26,4.9,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,36,9.2,21,10.0
25,4.8,Sunny,Medium,0,motorcycle ,1,No ,Metropolitian ,22,6.1,15,10.0
38,4.5,Fog,High,0,motorcycle ,1,No ,Urban ,27,6.1,12,10.0
24,4.9,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,32,13.2,20,10.0
22,4.6,Sandstorms,High,0,motorcycle ,1,No ,Metropolitian ,18,6.2,12,5.0
22,4.7,Sunny,Medium,2,motorcycle ,0,No ,Urban ,12,10.9,18,15.0
29,4.7,Windy,High,0,motorcycle ,0,No ,Urban ,22,6.1,14,9.0
37,4.7,Windy,Medium,0,motorcycle ,1,No ,Metropolitian ,34,9.1,18,10.0
29,4.9,Sandstorms,Jam,2,scooter ,1,No ,Urban ,22,13.8,21,5.0
20,4.8,Windy,Jam,1,scooter ,1,No ,Metropolitian ,17,12.1,20,15.0
37,4.9,Sunny,Jam,0,motorcycle ,0,No ,Urban ,24,9.1,22,10.0
21,5.0,Fog,Jam,2,scooter ,1,No ,Metropolitian ,24,4.5,19,5.0
27,4.6,Stormy,Low,1,scooter ,0,No ,Metropolitian ,14,4.5,23,10.0
27,4.5,Sandstorms,Medium,1,motorcycle ,1,No ,Urban ,24,13.4,18,5.0
37,4.2,Fog,Medium,0,motorcycle ,0,No ,Metropolitian ,31,7.4,17,10.0
32,4.9,Windy,Low,1,scooter ,1,No ,Metropolitian ,26,1.5,11,5.0
21,4.9,Sunny,Medium,0,motorcycle ,1,No ,Metropolitian ,18,6.2,16,5.0
28,4.5,Windy,Jam,2,motorcycle ,0,No ,Metropolitian ,18,12.4,20,5.0
29,4.7,Fog,Medium,2,electric_scooter ,1,No ,Metropolitian ,13,4.6,18,9.0
34,4.7,Stormy,Low,1,motorcycle ,1,No ,Urban ,21,7.7,22,5.0
35,4.3,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,33,9.1,18,10.0
22,4.5,Sunny,Jam,1,motorcycle ,0,No ,Metropolitian ,17,4.6,21,5.0
32,4.9,Windy,Low,1,motorcycle ,0,No ,Metropolitian ,23,12.2,22,15.0
20,4.8,Stormy,Low,0,motorcycle ,1,No ,Urban ,18,13.6,22,15.0
22,4.9,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,39,10.9,18,15.0
23,4.7,Fog,Medium,2,motorcycle ,1,No ,Metropolitian ,19,7.6,19,10.0
33,4.1,Cloudy,Jam,2,scooter ,2,No ,Metropolitian ,49,16.9,19,15.0
28,4.8,Fog,Jam,0,motorcycle ,1,No ,Metropolitian ,45,20.9,20,5.0
24,4.9,Sunny,High,2,scooter ,0,No ,Metropolitian ,10,3.0,12,15.0
34,4.2,Cloudy,Jam,1,scooter ,2,No ,Metropolitian ,40,19.4,19,10.0
23,4.7,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,20,16.4,21,10.0
38,4.7,Sandstorms,Low,2,motorcycle ,1,No ,Metropolitian ,28,3.0,10,15.0
24,4.9,Stormy,High,2,motorcycle ,0,No ,Metropolitian ,10,6.1,12,5.0
35,4.7,Sandstorms,Jam,0,motorcycle ,1,Yes ,Metropolitian ,46,4.7,20,5.0
28,5.0,Cloudy,Low,0,motorcycle ,0,No ,Metropolitian ,22,4.6,22,15.0
20,4.6,Fog,Low,2,scooter ,1,No ,Metropolitian ,23,12.1,22,5.0
39,4.8,Cloudy,Jam,1,motorcycle ,1,Yes ,Metropolitian ,41,12.2,20,10.0
33,4.7,Sunny,Low,1,motorcycle ,1,No ,Metropolitian ,12,1.5,10,15.0
22,4.5,Windy,Jam,1,motorcycle ,1,No ,Metropolitian ,23,4.5,20,10.0
35,4.9,Windy,Jam,2,electric_scooter ,1,No ,Metropolitian ,26,7.5,22,15.0
25,4.7,Windy,Jam,2,scooter ,1,No ,Metropolitian ,17,19.5,20,5.0
21,4.0,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,35,13.6,22,15.0
28,4.5,Fog,High,2,scooter ,1,No ,Metropolitian ,21,6.1,14,15.0
23,4.8,Sunny,Low,2,electric_scooter ,1,No ,Urban ,19,3.0,10,15.0
31,3.5,Sandstorms,Jam,1,motorcycle ,1,No ,Metropolitian ,35,13.6,21,15.0
23,4.7,Windy,Jam,2,scooter ,1,No ,Metropolitian ,29,10.6,19,10.0
24,4.5,Stormy,Low,2,scooter ,1,No ,Metropolitian ,19,19.9,23,10.0
24,5.0,Stormy,Low,0,motorcycle ,1,No ,Metropolitian ,22,17.1,23,10.0
25,4.7,Fog,Low,2,scooter ,1,No ,Metropolitian ,25,10.7,23,15.0
27,4.9,Sandstorms,Low,0,motorcycle ,0,No ,Urban ,16,12.1,22,5.0
26,4.8,Sunny,Low,2,electric_scooter ,1,No ,Metropolitian ,15,3.1,9,5.0
21,5.0,Windy,Medium,2,scooter ,1,No ,Metropolitian ,20,7.7,18,10.0
21,4.7,Windy,Jam,0,motorcycle ,1,No ,Metropolitian ,36,10.6,22,15.0
23,4.2,Fog,High,1,scooter ,1,No ,Metropolitian ,33,6.1,14,15.0
24,4.9,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,23,4.4,21,15.0
37,4.6,Fog,Jam,1,motorcycle ,1,Yes ,Metropolitian ,47,20.3,21,5.0
24,4.9,Windy,Low,1,motorcycle ,1,No ,Metropolitian ,12,12.1,23,10.0
23,4.9,Sunny,Jam,1,scooter ,0,No ,Metropolitian ,17,7.6,22,10.0
38,4.9,Windy,Low,1,scooter ,1,No ,Metropolitian ,20,3.1,10,5.0
33,4.9,Windy,High,2,motorcycle ,1,No ,Metropolitian ,33,6.2,15,15.0
30,4.7,Stormy,Medium,1,scooter ,1,No ,Metropolitian ,25,12.2,18,5.0
36,4.9,Windy,Jam,0,motorcycle ,3,No ,Metropolitian ,52,13.2,20,10.0
35,4.7,Sunny,Jam,0,motorcycle ,1,No ,Metropolitian ,29,10.8,20,5.0
26,5.0,Fog,High,1,motorcycle ,1,No ,Metropolitian ,33,6.0,13,15.0
38,4.7,Sandstorms,Jam,0,motorcycle ,1,Yes ,Metropolitian ,45,4.5,22,15.0
33,4.8,Sunny,Medium,1,motorcycle ,1,No ,Metropolitian ,24,17.2,18,10.0
24,4.9,Sunny,Low,1,scooter ,1,No ,Urban ,29,20.0,22,5.0
30,4.7,Cloudy,Jam,1,scooter ,1,No ,Metropolitian ,28,7.5,21,15.0
38,4.9,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,30,9.1,19,10.0
35,4.5,Windy,Jam,1,motorcycle ,1,No ,Urban ,29,7.4,21,5.0
37,4.7,Stormy,Low,1,motorcycle ,1,No ,Metropolitian ,21,16.9,22,10.0
37,4.8,Sandstorms,Jam,1,scooter ,1,No ,Urban ,31,8.9,20,15.0
37,4.7,Fog,Medium,2,scooter ,0,No ,Urban ,15,6.1,16,10.0
26,4.6,Fog,Jam,1,scooter ,1,No ,Metropolitian ,43,13.7,19,10.0
32,4.6,Fog,Low,0,motorcycle ,2,No ,Metropolitian ,36,13.7,23,5.0
24,4.8,Fog,Medium,2,scooter ,1,No ,Metropolitian ,13,4.6,18,5.0
26,5.0,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,39,19.0,20,15.0
29,4.7,Cloudy,High,2,scooter ,1,No ,Metropolitian ,33,1.6,11,10.0
28,4.6,Stormy,Medium,2,scooter ,1,No ,Urban ,18,10.9,18,10.0
32,4.5,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,39,20.3,17,10.0
36,4.9,Stormy,Low,0,motorcycle ,1,No ,Urban ,26,10.8,23,5.0
32,4.8,Sunny,Jam,0,motorcycle ,1,No ,Urban ,26,12.1,20,15.0
34,5.0,Stormy,High,0,motorcycle ,2,No ,Metropolitian ,37,1.5,11,5.0
31,4.9,Fog,Medium,2,scooter ,1,No ,Urban ,18,4.6,18,10.0
28,4.5,Fog,Medium,1,motorcycle ,0,No ,Metropolitian ,14,9.1,18,15.0
33,4.7,Sandstorms,Jam,0,motorcycle ,1,No ,Metropolitian ,48,9.1,21,5.0
24,4.6,Stormy,Jam,1,motorcycle ,1,No ,Metropolitian ,25,13.8,19,5.0
32,3.7,Sandstorms,Jam,2,motorcycle ,0,No ,Metropolitian ,44,19.7,21,15.0
38,4.8,Fog,Jam,2,scooter ,1,No ,Metropolitian ,37,10.6,21,5.0
25,4.6,Stormy,Low,1,scooter ,0,No ,Urban ,16,20.2,23,10.0
37,4.7,Windy,Medium,2,electric_scooter ,1,No ,Metropolitian ,33,6.1,15,5.0
31,4.7,Cloudy,Medium,1,scooter ,0,No ,Metropolitian ,17,4.6,18,10.0
26,4.7,Cloudy,Jam,2,scooter ,0,No ,Metropolitian ,34,12.3,19,15.0
34,5.0,Fog,Jam,0,motorcycle ,1,No ,Metropolitian ,51,19.4,20,15.0
33,5.0,Fog,Medium,2,motorcycle ,1,No ,Metropolitian ,18,7.6,19,10.0
29,4.7,Cloudy,Low,1,scooter ,1,No ,Urban ,14,7.7,23,10.0
25,4.4,Fog,Medium,1,motorcycle ,2,No ,Metropolitian ,34,10.7,17,15.0
29,4.5,Sunny,Jam,2,electric_scooter ,0,No ,Urban ,13,10.9,19,10.0
30,4.6,Sunny,High,0,motorcycle ,1,No ,Metropolitian ,28,6.2,12,10.0
34,4.5,Windy,Medium,1,scooter ,1,No ,Metropolitian ,25,12.4,18,15.0
32,4.5,Windy,Medium,2,electric_scooter ,0,No ,Metropolitian ,26,6.0,16,10.0
35,4.8,Sunny,Jam,0,motorcycle ,0,No ,Metropolitian ,25,20.0,21,15.0
26,4.8,Stormy,High,1,scooter ,0,No ,Urban ,24,6.1,13,5.0
20,4.5,Fog,Low,0,motorcycle ,1,No ,Urban ,23,3.1,9,15.0
24,4.6,Windy,Jam,0,motorcycle ,1,No ,Urban ,34,16.6,20,10.0
29,4.7,Cloudy,Medium,2,motorcycle ,0,No ,Metropolitian ,15,6.0,15,9.0
21,4.9,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,19,3.1,9,15.0
33,4.8,Stormy,Low,2,electric_scooter ,1,No ,Metropolitian ,17,13.4,23,5.0
30,4.1,Sandstorms,Medium,0,motorcycle ,1,No ,Metropolitian ,37,6.2,15,10.0
23,4.6,Fog,Jam,1,motorcycle ,1,No ,Metropolitian ,38,16.7,21,10.0
35,3.5,Windy,Jam,2,scooter ,2,No ,Metropolitian ,44,20.0,22,15.0
34,5.0,Cloudy,Medium,0,motorcycle ,1,No ,Metropolitian ,40,13.8,18,5.0
35,4.0,Fog,Medium,1,scooter ,0,No ,Metropolitian ,31,13.8,19,10.0
32,4.4,Windy,Jam,1,scooter ,1,No ,Urban ,31,12.4,21,15.0
35,4.8,Windy,Low,2,scooter ,1,No ,Metropolitian ,29,1.5,9,5.0
20,4.9,Sunny,Jam,2,scooter ,1,No ,Metropolitian ,21,12.2,20,10.0
31,4.4,Fog,Low,0,motorcycle ,0,No ,Urban ,36,13.7,22,10.0
20,4.7,Sunny,Low,0,motorcycle ,1,No ,Metropolitian ,13,1.5,8,5.0
29,5.0,Windy,Jam,2,scooter ,1,No ,Metropolitian ,17,10.6,21,10.0
27,4.7,Stormy,Jam,0,motorcycle ,1,No ,Metropolitian ,30,10.7,19,15.0
